index,name,strand,Assay title,ontology_curie,biosample_name,biosample_type,biosample_life_stage,data_source,endedness,genetically_modified,nonzero_mean,output_type,gtex_tissue,histone_mark,transcription_factor
154,UBERON:0003889 ATAC-seq,.,ATAC-seq,UBERON:0003889,fallopian tube,tissue,adult,encode,paired,false,0.25850507616996765,OutputType.ATAC,NaN,NaN,NaN
155,UBERON:0004550 ATAC-seq,.,ATAC-seq,UBERON:0004550,gastroesophageal sphincter,tissue,adult,encode,paired,false,0.9912630915641785,OutputType.ATAC,NaN,NaN,NaN
156,UBERON:0004992 ATAC-seq,.,ATAC-seq,UBERON:0004992,mucosa of descending colon,tissue,adult,encode,paired,false,0.2983551621437073,OutputType.ATAC,NaN,NaN,NaN
157,UBERON:0005033 ATAC-seq,.,ATAC-seq,UBERON:0005033,mucosa of gallbladder,tissue,child,encode,paired,false,0.8860199451446533,OutputType.ATAC,NaN,NaN,NaN
158,UBERON:0007610 ATAC-seq,.,ATAC-seq,UBERON:0007610,tibial artery,tissue,adult,encode,paired,false,1.0918642282485962,OutputType.ATAC,NaN,NaN,NaN
159,UBERON:0008367 ATAC-seq,.,ATAC-seq,UBERON:0008367,breast epithelium,tissue,adult,encode,paired,false,0.5911307334899902,OutputType.ATAC,NaN,NaN,NaN
160,UBERON:0008450 ATAC-seq,.,ATAC-seq,UBERON:0008450,psoas muscle,tissue,adult,encode,paired,false,0.6796603798866272,OutputType.ATAC,NaN,NaN,NaN
161,UBERON:0008952 ATAC-seq,.,ATAC-seq,UBERON:0008952,upper lobe of left lung,tissue,adult,encode,paired,false,0.31991297006607056,OutputType.ATAC,NaN,NaN,NaN
162,UBERON:0008953 ATAC-seq,.,ATAC-seq,UBERON:0008953,lower lobe of left lung,tissue,adult,encode,paired,false,0.3122468590736389,OutputType.ATAC,NaN,NaN,NaN
163,UBERON:0008971 ATAC-seq,.,ATAC-seq,UBERON:0008971,left colon,tissue,adult,encode,paired,false,0.6758714914321899,OutputType.ATAC,NaN,NaN,NaN
164,UBERON:0010414 ATAC-seq,.,ATAC-seq,UBERON:0010414,omental fat pad,tissue,adult,encode,paired,false,1.1185219287872314,OutputType.ATAC,NaN,NaN,NaN
165,UBERON:0011907 ATAC-seq,.,ATAC-seq,UBERON:0011907,gastrocnemius medialis,tissue,adult,encode,paired,false,0.8114848732948303,OutputType.ATAC,NaN,NaN,NaN
166,UBERON:0015143 ATAC-seq,.,ATAC-seq,UBERON:0015143,mesenteric fat pad,tissue,adult,encode,paired,false,0.4202614426612854,OutputType.ATAC,NaN,NaN,NaN
0,LQhCAGE CL:0000077,+,LQhCAGE,CL:0000077,mesothelial cell,primary_cell,NaN,fantom,NaN,NaN,272.4184265136719,OutputType.CAGE,NaN,NaN,NaN
1,LQhCAGE CL:0000136,+,LQhCAGE,CL:0000136,fat cell,primary_cell,NaN,fantom,NaN,NaN,41.71626663208008,OutputType.CAGE,NaN,NaN,NaN
2,LQhCAGE CL:0000767,+,LQhCAGE,CL:0000767,basophil,primary_cell,NaN,fantom,NaN,NaN,59.45576095581055,OutputType.CAGE,NaN,NaN,NaN
3,LQhCAGE CL:0000771,+,LQhCAGE,CL:0000771,eosinophil,primary_cell,NaN,fantom,NaN,NaN,119.22451782226562,OutputType.CAGE,NaN,NaN,NaN
4,LQhCAGE CL:0000775,+,LQhCAGE,CL:0000775,neutrophil,primary_cell,NaN,fantom,NaN,NaN,339.38720703125,OutputType.CAGE,NaN,NaN,NaN
5,LQhCAGE CL:0000784,+,LQhCAGE,CL:0000784,plasmacytoid dendritic cell,primary_cell,NaN,fantom,NaN,NaN,103.1607666015625,OutputType.CAGE,NaN,NaN,NaN
6,LQhCAGE CL:0000840,+,LQhCAGE,CL:0000840,immature conventional dendritic cell,primary_cell,NaN,fantom,NaN,NaN,826.5433959960938,OutputType.CAGE,NaN,NaN,NaN
7,LQhCAGE CL:0000895,+,LQhCAGE,CL:0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",primary_cell,NaN,fantom,NaN,NaN,91.95846557617188,OutputType.CAGE,NaN,NaN,NaN
8,LQhCAGE CL:0002092,+,LQhCAGE,CL:0002092,bone marrow cell,primary_cell,NaN,fantom,NaN,NaN,112.50702667236328,OutputType.CAGE,NaN,NaN,NaN
9,LQhCAGE CL:0002166,+,LQhCAGE,CL:0002166,epithelial cell of Malassez,primary_cell,NaN,fantom,NaN,NaN,278.642333984375,OutputType.CAGE,NaN,NaN,NaN
10,LQhCAGE CL:0002167,+,LQhCAGE,CL:0002167,olfactory epithelial cell,primary_cell,NaN,fantom,NaN,NaN,78.36111450195312,OutputType.CAGE,NaN,NaN,NaN
11,LQhCAGE CL:0002193,+,LQhCAGE,CL:0002193,myelocyte,primary_cell,NaN,fantom,NaN,NaN,242.18133544921875,OutputType.CAGE,NaN,NaN,NaN
12,LQhCAGE CL:0002397,+,LQhCAGE,CL:0002397,"CD14-positive, CD16-positive monocyte",primary_cell,NaN,fantom,NaN,NaN,75.36024475097656,OutputType.CAGE,NaN,NaN,NaN
13,LQhCAGE CL:0002677,+,LQhCAGE,CL:0002677,naive regulatory T cell,primary_cell,NaN,fantom,NaN,NaN,60.0953369140625,OutputType.CAGE,NaN,NaN,NaN
14,LQhCAGE UBERON:0012168,+,LQhCAGE,UBERON:0012168,umbilical cord blood,primary_cell,NaN,fantom,NaN,NaN,1110.8236083984375,OutputType.CAGE,NaN,NaN,NaN
15,hCAGE CL:0000047,+,hCAGE,CL:0000047,neuronal stem cell,primary_cell,NaN,fantom,NaN,NaN,12.134684562683105,OutputType.CAGE,NaN,NaN,NaN
16,hCAGE CL:0000062,+,hCAGE,CL:0000062,osteoblast,primary_cell,NaN,fantom,NaN,NaN,30.61863136291504,OutputType.CAGE,NaN,NaN,NaN
17,hCAGE CL:0000077,+,hCAGE,CL:0000077,mesothelial cell,primary_cell,NaN,fantom,NaN,NaN,41.45215606689453,OutputType.CAGE,NaN,NaN,NaN
18,hCAGE CL:0000097,+,hCAGE,CL:0000097,mast cell,primary_cell,NaN,fantom,NaN,NaN,6.240642070770264,OutputType.CAGE,NaN,NaN,NaN
19,hCAGE CL:0000134,+,hCAGE,CL:0000134,mesenchymal cell,primary_cell,NaN,fantom,NaN,NaN,37.52719497680664,OutputType.CAGE,NaN,NaN,NaN
20,hCAGE CL:0000138,+,hCAGE,CL:0000138,chondrocyte,primary_cell,NaN,fantom,NaN,NaN,21.439882278442383,OutputType.CAGE,NaN,NaN,NaN
21,hCAGE CL:0000182,+,hCAGE,CL:0000182,hepatocyte,primary_cell,NaN,fantom,NaN,NaN,34.04872131347656,OutputType.CAGE,NaN,NaN,NaN
22,hCAGE CL:0000188,+,hCAGE,CL:0000188,cell of skeletal muscle,primary_cell,NaN,fantom,NaN,NaN,24.676044464111328,OutputType.CAGE,NaN,NaN,NaN
23,hCAGE CL:0000214,+,hCAGE,CL:0000214,synovial cell,primary_cell,NaN,fantom,NaN,NaN,14.118721961975098,OutputType.CAGE,NaN,NaN,NaN
24,hCAGE CL:0000216,+,hCAGE,CL:0000216,Sertoli cell,primary_cell,NaN,fantom,NaN,NaN,276.9911193847656,OutputType.CAGE,NaN,NaN,NaN
25,hCAGE CL:0000235,+,hCAGE,CL:0000235,macrophage,primary_cell,NaN,fantom,NaN,NaN,39.823516845703125,OutputType.CAGE,NaN,NaN,NaN
26,hCAGE CL:0000307,+,hCAGE,CL:0000307,tracheal epithelial cell,primary_cell,NaN,fantom,NaN,NaN,43.87181091308594,OutputType.CAGE,NaN,NaN,NaN
27,hCAGE CL:0000312,+,hCAGE,CL:0000312,keratinocyte,primary_cell,NaN,fantom,NaN,NaN,33.14148712158203,OutputType.CAGE,NaN,NaN,NaN
28,hCAGE CL:0000322,+,hCAGE,CL:0000322,pneumocyte,primary_cell,NaN,fantom,NaN,NaN,134.20896911621094,OutputType.CAGE,NaN,NaN,NaN
29,hCAGE CL:0000388,+,hCAGE,CL:0000388,tendon cell,primary_cell,NaN,fantom,NaN,NaN,55.28364944458008,OutputType.CAGE,NaN,NaN,NaN
30,hCAGE CL:0000453,+,hCAGE,CL:0000453,Langerhans cell,primary_cell,NaN,fantom,NaN,NaN,16.974895477294922,OutputType.CAGE,NaN,NaN,NaN
31,hCAGE CL:0000515,+,hCAGE,CL:0000515,skeletal muscle myoblast,primary_cell,NaN,fantom,NaN,NaN,33.86757278442383,OutputType.CAGE,NaN,NaN,NaN
32,hCAGE CL:0000540,+,hCAGE,CL:0000540,neuron,primary_cell,NaN,fantom,NaN,NaN,10.895456314086914,OutputType.CAGE,NaN,NaN,NaN
33,hCAGE CL:0000558,+,hCAGE,CL:0000558,reticulocyte,primary_cell,NaN,fantom,NaN,NaN,46.566463470458984,OutputType.CAGE,NaN,NaN,NaN
34,hCAGE CL:0000569,+,hCAGE,CL:0000569,cardiac mesenchymal cell,primary_cell,NaN,fantom,NaN,NaN,31.969520568847656,OutputType.CAGE,NaN,NaN,NaN
35,hCAGE CL:0000575,+,hCAGE,CL:0000575,corneal epithelial cell,primary_cell,NaN,fantom,NaN,NaN,100.49095153808594,OutputType.CAGE,NaN,NaN,NaN
36,hCAGE CL:0000576,+,hCAGE,CL:0000576,monocyte,primary_cell,NaN,fantom,NaN,NaN,15.824190139770508,OutputType.CAGE,NaN,NaN,NaN
37,hCAGE CL:0000594,+,hCAGE,CL:0000594,skeletal muscle satellite cell,primary_cell,NaN,fantom,NaN,NaN,25.070316314697266,OutputType.CAGE,NaN,NaN,NaN
38,hCAGE CL:0000623,+,hCAGE,CL:0000623,natural killer cell,primary_cell,NaN,fantom,NaN,NaN,17.459035873413086,OutputType.CAGE,NaN,NaN,NaN
39,hCAGE CL:0000650,+,hCAGE,CL:0000650,mesangial cell,primary_cell,NaN,fantom,NaN,NaN,88.14716339111328,OutputType.CAGE,NaN,NaN,NaN
40,hCAGE CL:0000708,+,hCAGE,CL:0000708,leptomeningeal cell,primary_cell,NaN,fantom,NaN,NaN,47.9016227722168,OutputType.CAGE,NaN,NaN,NaN
41,hCAGE CL:0000731,+,hCAGE,CL:0000731,urothelial cell,primary_cell,NaN,fantom,NaN,NaN,67.40660858154297,OutputType.CAGE,NaN,NaN,NaN
42,hCAGE CL:0000746,+,hCAGE,CL:0000746,cardiac muscle cell,primary_cell,NaN,fantom,NaN,NaN,72.80142974853516,OutputType.CAGE,NaN,NaN,NaN
43,hCAGE CL:0000767,+,hCAGE,CL:0000767,basophil,primary_cell,NaN,fantom,NaN,NaN,62.97188949584961,OutputType.CAGE,NaN,NaN,NaN
44,hCAGE CL:0000775,+,hCAGE,CL:0000775,neutrophil,primary_cell,NaN,fantom,NaN,NaN,36.77899932861328,OutputType.CAGE,NaN,NaN,NaN
45,hCAGE CL:0000784,+,hCAGE,CL:0000784,plasmacytoid dendritic cell,primary_cell,NaN,fantom,NaN,NaN,89.53435516357422,OutputType.CAGE,NaN,NaN,NaN
46,hCAGE CL:0000798,+,hCAGE,CL:0000798,gamma-delta T cell,primary_cell,NaN,fantom,NaN,NaN,66.08777618408203,OutputType.CAGE,NaN,NaN,NaN
47,hCAGE CL:0000840,+,hCAGE,CL:0000840,immature conventional dendritic cell,primary_cell,NaN,fantom,NaN,NaN,32.85494613647461,OutputType.CAGE,NaN,NaN,NaN
48,hCAGE CL:0001016,+,hCAGE,CL:0001016,immature CD1a-positive Langerhans cell,primary_cell,NaN,fantom,NaN,NaN,27.767858505249023,OutputType.CAGE,NaN,NaN,NaN
49,hCAGE CL:0002057,+,hCAGE,CL:0002057,"CD14-positive, CD16-negative classical monocyte",primary_cell,NaN,fantom,NaN,NaN,17.50489616394043,OutputType.CAGE,NaN,NaN,NaN
50,hCAGE CL:0002138,+,hCAGE,CL:0002138,endothelial cell of lymphatic vessel,primary_cell,NaN,fantom,NaN,NaN,57.86992263793945,OutputType.CAGE,NaN,NaN,NaN
51,hCAGE CL:0002140,+,hCAGE,CL:0002140,acinar cell of sebaceous gland,primary_cell,NaN,fantom,NaN,NaN,89.7684555053711,OutputType.CAGE,NaN,NaN,NaN
52,hCAGE CL:0002144,+,hCAGE,CL:0002144,capillary endothelial cell,primary_cell,NaN,fantom,NaN,NaN,66.49445343017578,OutputType.CAGE,NaN,NaN,NaN
53,hCAGE CL:0002166,+,hCAGE,CL:0002166,epithelial cell of Malassez,primary_cell,NaN,fantom,NaN,NaN,40.9921989440918,OutputType.CAGE,NaN,NaN,NaN
54,hCAGE CL:0002167,+,hCAGE,CL:0002167,olfactory epithelial cell,primary_cell,NaN,fantom,NaN,NaN,18.670610427856445,OutputType.CAGE,NaN,NaN,NaN
55,hCAGE CL:0002188,+,hCAGE,CL:0002188,glomerular endothelial cell,primary_cell,NaN,fantom,NaN,NaN,45.9676513671875,OutputType.CAGE,NaN,NaN,NaN
56,hCAGE CL:0002224,+,hCAGE,CL:0002224,lens epithelial cell,primary_cell,NaN,fantom,NaN,NaN,24.04073143005371,OutputType.CAGE,NaN,NaN,NaN
57,hCAGE CL:0002231,+,hCAGE,CL:0002231,epithelial cell of prostate,primary_cell,NaN,fantom,NaN,NaN,25.89071273803711,OutputType.CAGE,NaN,NaN,NaN
58,hCAGE CL:0002252,+,hCAGE,CL:0002252,epithelial cell of esophagus,primary_cell,NaN,fantom,NaN,NaN,180.217529296875,OutputType.CAGE,NaN,NaN,NaN
59,hCAGE CL:0002304,+,hCAGE,CL:0002304,non-pigmented ciliary epithelial cell,primary_cell,NaN,fantom,NaN,NaN,22.071800231933594,OutputType.CAGE,NaN,NaN,NaN
60,hCAGE CL:0002306,+,hCAGE,CL:0002306,epithelial cell of proximal tubule,primary_cell,NaN,fantom,NaN,NaN,71.96795654296875,OutputType.CAGE,NaN,NaN,NaN
61,hCAGE CL:0002327,+,hCAGE,CL:0002327,mammary gland epithelial cell,primary_cell,NaN,fantom,NaN,NaN,26.254535675048828,OutputType.CAGE,NaN,NaN,NaN
62,hCAGE CL:0002328,+,hCAGE,CL:0002328,bronchial epithelial cell,primary_cell,NaN,fantom,NaN,NaN,36.56751251220703,OutputType.CAGE,NaN,NaN,NaN
63,hCAGE CL:0002363,+,hCAGE,CL:0002363,keratocyte,primary_cell,NaN,fantom,NaN,NaN,73.38771057128906,OutputType.CAGE,NaN,NaN,NaN
64,hCAGE CL:0002367,+,hCAGE,CL:0002367,trabecular meshwork cell,primary_cell,NaN,fantom,NaN,NaN,105.23827362060547,OutputType.CAGE,NaN,NaN,NaN
65,hCAGE CL:0002368,+,hCAGE,CL:0002368,respiratory epithelial cell,primary_cell,NaN,fantom,NaN,NaN,33.22234344482422,OutputType.CAGE,NaN,NaN,NaN
66,hCAGE CL:0002372,+,hCAGE,CL:0002372,myotube,primary_cell,NaN,fantom,NaN,NaN,42.713294982910156,OutputType.CAGE,NaN,NaN,NaN
67,hCAGE CL:0002397,+,hCAGE,CL:0002397,"CD14-positive, CD16-positive monocyte",primary_cell,NaN,fantom,NaN,NaN,13.204062461853027,OutputType.CAGE,NaN,NaN,NaN
68,hCAGE CL:0002453,+,hCAGE,CL:0002453,oligodendrocyte precursor cell,primary_cell,NaN,fantom,NaN,NaN,151.70761108398438,OutputType.CAGE,NaN,NaN,NaN
69,hCAGE CL:0002504,+,hCAGE,CL:0002504,enteric smooth muscle cell,primary_cell,NaN,fantom,NaN,NaN,35.44852828979492,OutputType.CAGE,NaN,NaN,NaN
70,hCAGE CL:0002521,+,hCAGE,CL:0002521,subcutaneous fat cell,primary_cell,NaN,fantom,NaN,NaN,77.64310455322266,OutputType.CAGE,NaN,NaN,NaN
71,hCAGE CL:0002536,+,hCAGE,CL:0002536,amniotic epithelial cell,primary_cell,NaN,fantom,NaN,NaN,76.5748062133789,OutputType.CAGE,NaN,NaN,NaN
72,hCAGE CL:0002537,+,hCAGE,CL:0002537,amnion mesenchymal stem cell,primary_cell,NaN,fantom,NaN,NaN,89.0509033203125,OutputType.CAGE,NaN,NaN,NaN
73,hCAGE CL:0002539,+,hCAGE,CL:0002539,aortic smooth muscle cell,primary_cell,NaN,fantom,NaN,NaN,63.35017776489258,OutputType.CAGE,NaN,NaN,NaN
74,hCAGE CL:0002540,+,hCAGE,CL:0002540,mesenchymal stem cell of the bone marrow,primary_cell,NaN,fantom,NaN,NaN,27.279977798461914,OutputType.CAGE,NaN,NaN,NaN
75,hCAGE CL:0002543,+,hCAGE,CL:0002543,vein endothelial cell,primary_cell,NaN,fantom,NaN,NaN,67.78170776367188,OutputType.CAGE,NaN,NaN,NaN
76,hCAGE CL:0002544,+,hCAGE,CL:0002544,aortic endothelial cell,primary_cell,NaN,fantom,NaN,NaN,64.3360824584961,OutputType.CAGE,NaN,NaN,NaN
77,hCAGE CL:0002545,+,hCAGE,CL:0002545,thoracic aorta endothelial cell,primary_cell,NaN,fantom,NaN,NaN,122.50443267822266,OutputType.CAGE,NaN,NaN,NaN
78,hCAGE CL:0002547,+,hCAGE,CL:0002547,fibroblast of the aortic adventitia,primary_cell,NaN,fantom,NaN,NaN,37.147178649902344,OutputType.CAGE,NaN,NaN,NaN
79,hCAGE CL:0002548,+,hCAGE,CL:0002548,cardiac fibroblast,primary_cell,NaN,fantom,NaN,NaN,29.91438102722168,OutputType.CAGE,NaN,NaN,NaN
80,hCAGE CL:0002549,+,hCAGE,CL:0002549,fibroblast of choroid plexus,primary_cell,NaN,fantom,NaN,NaN,71.33724975585938,OutputType.CAGE,NaN,NaN,NaN
81,hCAGE CL:0002550,+,hCAGE,CL:0002550,fibroblast of the conjuctiva,primary_cell,NaN,fantom,NaN,NaN,21.54827880859375,OutputType.CAGE,NaN,NaN,NaN
82,hCAGE CL:0002551,+,hCAGE,CL:0002551,fibroblast of dermis,primary_cell,NaN,fantom,NaN,NaN,19.51736068725586,OutputType.CAGE,NaN,NaN,NaN
83,hCAGE CL:0002552,+,hCAGE,CL:0002552,fibroblast of gingiva,primary_cell,NaN,fantom,NaN,NaN,9.673295021057129,OutputType.CAGE,NaN,NaN,NaN
84,hCAGE CL:0002553,+,hCAGE,CL:0002553,lung fibroblast,primary_cell,NaN,fantom,NaN,NaN,47.210205078125,OutputType.CAGE,NaN,NaN,NaN
85,hCAGE CL:0002554,+,hCAGE,CL:0002554,fibroblast of lymphatic vessel,primary_cell,NaN,fantom,NaN,NaN,165.5852508544922,OutputType.CAGE,NaN,NaN,NaN
86,hCAGE CL:0002555,+,hCAGE,CL:0002555,fibroblast of mammary gland,primary_cell,NaN,fantom,NaN,NaN,183.86680603027344,OutputType.CAGE,NaN,NaN,NaN
87,hCAGE CL:0002556,+,hCAGE,CL:0002556,fibroblast of periodontium,primary_cell,NaN,fantom,NaN,NaN,27.91110610961914,OutputType.CAGE,NaN,NaN,NaN
88,hCAGE CL:0002557,+,hCAGE,CL:0002557,fibroblast of pulmonary artery,primary_cell,NaN,fantom,NaN,NaN,62.941715240478516,OutputType.CAGE,NaN,NaN,NaN
89,hCAGE CL:0002558,+,hCAGE,CL:0002558,fibroblast of villous mesenchyme,primary_cell,NaN,fantom,NaN,NaN,87.75638580322266,OutputType.CAGE,NaN,NaN,NaN
90,hCAGE CL:0002561,+,hCAGE,CL:0002561,outer root sheath cell,primary_cell,NaN,fantom,NaN,NaN,96.74041748046875,OutputType.CAGE,NaN,NaN,NaN
91,hCAGE CL:0002563,+,hCAGE,CL:0002563,intestinal epithelial cell,primary_cell,NaN,fantom,NaN,NaN,69.25311279296875,OutputType.CAGE,NaN,NaN,NaN
92,hCAGE CL:0002564,+,hCAGE,CL:0002564,nucleus pulposus cell of intervertebral disc,primary_cell,NaN,fantom,NaN,NaN,50.26506423950195,OutputType.CAGE,NaN,NaN,NaN
93,hCAGE CL:0002565,+,hCAGE,CL:0002565,iris pigment epithelial cell,primary_cell,NaN,fantom,NaN,NaN,41.941837310791016,OutputType.CAGE,NaN,NaN,NaN
94,hCAGE CL:0002566,+,hCAGE,CL:0002566,dark melanocyte,primary_cell,NaN,fantom,NaN,NaN,33.85832595825195,OutputType.CAGE,NaN,NaN,NaN
95,hCAGE CL:0002567,+,hCAGE,CL:0002567,light melanocyte,primary_cell,NaN,fantom,NaN,NaN,91.54637908935547,OutputType.CAGE,NaN,NaN,NaN
96,hCAGE CL:0002568,+,hCAGE,CL:0002568,mesenchymal stem cell of Wharton's jelly,primary_cell,NaN,fantom,NaN,NaN,74.28569030761719,OutputType.CAGE,NaN,NaN,NaN
97,hCAGE CL:0002569,+,hCAGE,CL:0002569,mesenchymal stem cell of umbilical cord,primary_cell,NaN,fantom,NaN,NaN,57.37498474121094,OutputType.CAGE,NaN,NaN,NaN
98,hCAGE CL:0002570,+,hCAGE,CL:0002570,mesenchymal stem cell of adipose,primary_cell,NaN,fantom,NaN,NaN,36.561710357666016,OutputType.CAGE,NaN,NaN,NaN
99,hCAGE CL:0002571,+,hCAGE,CL:0002571,hepatic mesenchymal stem cell,primary_cell,NaN,fantom,NaN,NaN,18.6415958404541,OutputType.CAGE,NaN,NaN,NaN
100,hCAGE CL:0002572,+,hCAGE,CL:0002572,vertebral mesenchymal stem cell,primary_cell,NaN,fantom,NaN,NaN,157.3568572998047,OutputType.CAGE,NaN,NaN,NaN
101,hCAGE CL:0002573,+,hCAGE,CL:0002573,Schwann cell,primary_cell,NaN,fantom,NaN,NaN,67.37821960449219,OutputType.CAGE,NaN,NaN,NaN
102,hCAGE CL:0002574,+,hCAGE,CL:0002574,stromal cell of pancreas,primary_cell,NaN,fantom,NaN,NaN,54.611366271972656,OutputType.CAGE,NaN,NaN,NaN
103,hCAGE CL:0002575,+,hCAGE,CL:0002575,central nervous system pericyte,primary_cell,NaN,fantom,NaN,NaN,59.45750427246094,OutputType.CAGE,NaN,NaN,NaN
104,hCAGE CL:0002576,+,hCAGE,CL:0002576,perineural cell,primary_cell,NaN,fantom,NaN,NaN,47.03921127319336,OutputType.CAGE,NaN,NaN,NaN
105,hCAGE CL:0002577,+,hCAGE,CL:0002577,placental epithelial cell,primary_cell,NaN,fantom,NaN,NaN,76.00321197509766,OutputType.CAGE,NaN,NaN,NaN
106,hCAGE CL:0002579,+,hCAGE,CL:0002579,omentum preadipocyte,primary_cell,NaN,fantom,NaN,NaN,26.805828094482422,OutputType.CAGE,NaN,NaN,NaN
107,hCAGE CL:0002580,+,hCAGE,CL:0002580,preadipocyte of the breast,primary_cell,NaN,fantom,NaN,NaN,62.83474349975586,OutputType.CAGE,NaN,NaN,NaN
108,hCAGE CL:0002581,+,hCAGE,CL:0002581,perirenal preadipocyte,primary_cell,NaN,fantom,NaN,NaN,397.037353515625,OutputType.CAGE,NaN,NaN,NaN
109,hCAGE CL:0002582,+,hCAGE,CL:0002582,visceral preadipocyte,primary_cell,NaN,fantom,NaN,NaN,23.0330753326416,OutputType.CAGE,NaN,NaN,NaN
110,hCAGE CL:0002583,+,hCAGE,CL:0002583,subcutaneous preadipocyte,primary_cell,NaN,fantom,NaN,NaN,33.97900390625,OutputType.CAGE,NaN,NaN,NaN
111,hCAGE CL:0002584,+,hCAGE,CL:0002584,renal cortical epithelial cell,primary_cell,NaN,fantom,NaN,NaN,41.12630081176758,OutputType.CAGE,NaN,NaN,NaN
112,hCAGE CL:0002586,+,hCAGE,CL:0002586,retinal pigment epithelial cell,primary_cell,NaN,fantom,NaN,NaN,59.10931396484375,OutputType.CAGE,NaN,NaN,NaN
113,hCAGE CL:0002588,+,hCAGE,CL:0002588,smooth muscle cell of the umbilical vein,primary_cell,NaN,fantom,NaN,NaN,48.645050048828125,OutputType.CAGE,NaN,NaN,NaN
114,hCAGE CL:0002589,+,hCAGE,CL:0002589,smooth muscle cell of the brachiocephalic vasculature,primary_cell,NaN,fantom,NaN,NaN,26.21996307373047,OutputType.CAGE,NaN,NaN,NaN
115,hCAGE CL:0002590,+,hCAGE,CL:0002590,smooth muscle cell of the brain vasculature,primary_cell,NaN,fantom,NaN,NaN,54.19729995727539,OutputType.CAGE,NaN,NaN,NaN
116,hCAGE CL:0002591,+,hCAGE,CL:0002591,smooth muscle cell of the pulmonary artery,primary_cell,NaN,fantom,NaN,NaN,60.34335708618164,OutputType.CAGE,NaN,NaN,NaN
117,hCAGE CL:0002592,+,hCAGE,CL:0002592,smooth muscle cell of the coronary artery,primary_cell,NaN,fantom,NaN,NaN,75.50702667236328,OutputType.CAGE,NaN,NaN,NaN
118,hCAGE CL:0002593,+,hCAGE,CL:0002593,smooth muscle cell of the internal thoracic artery,primary_cell,NaN,fantom,NaN,NaN,30.01109504699707,OutputType.CAGE,NaN,NaN,NaN
119,hCAGE CL:0002594,+,hCAGE,CL:0002594,smooth muscle cell of the umbilical artery,primary_cell,NaN,fantom,NaN,NaN,48.85675048828125,OutputType.CAGE,NaN,NaN,NaN
120,hCAGE CL:0002595,+,hCAGE,CL:0002595,smooth muscle cell of the subclavian artery,primary_cell,NaN,fantom,NaN,NaN,84.72882843017578,OutputType.CAGE,NaN,NaN,NaN
121,hCAGE CL:0002596,+,hCAGE,CL:0002596,smooth muscle cell of the carotid artery,primary_cell,NaN,fantom,NaN,NaN,107.90396118164062,OutputType.CAGE,NaN,NaN,NaN
122,hCAGE CL:0002597,+,hCAGE,CL:0002597,smooth muscle cell of bladder,primary_cell,NaN,fantom,NaN,NaN,305.0801696777344,OutputType.CAGE,NaN,NaN,NaN
123,hCAGE CL:0002598,+,hCAGE,CL:0002598,bronchial smooth muscle cell,primary_cell,NaN,fantom,NaN,NaN,157.73635864257812,OutputType.CAGE,NaN,NaN,NaN
124,hCAGE CL:0002599,+,hCAGE,CL:0002599,smooth muscle cell of the esophagus,primary_cell,NaN,fantom,NaN,NaN,41.33835220336914,OutputType.CAGE,NaN,NaN,NaN
125,hCAGE CL:0002600,+,hCAGE,CL:0002600,smooth muscle cell of trachea,primary_cell,NaN,fantom,NaN,NaN,57.2053108215332,OutputType.CAGE,NaN,NaN,NaN
126,hCAGE CL:0002601,+,hCAGE,CL:0002601,uterine smooth muscle cell,primary_cell,NaN,fantom,NaN,NaN,74.29872131347656,OutputType.CAGE,NaN,NaN,NaN
127,hCAGE CL:0002602,+,hCAGE,CL:0002602,annulus pulposus cell,primary_cell,NaN,fantom,NaN,NaN,65.11280059814453,OutputType.CAGE,NaN,NaN,NaN
128,hCAGE CL:0002603,+,hCAGE,CL:0002603,astrocyte of the cerebellum,primary_cell,NaN,fantom,NaN,NaN,51.632850646972656,OutputType.CAGE,NaN,NaN,NaN
129,hCAGE CL:0002605,+,hCAGE,CL:0002605,astrocyte of the cerebral cortex,primary_cell,NaN,fantom,NaN,NaN,28.462190628051758,OutputType.CAGE,NaN,NaN,NaN
130,hCAGE CL:0002615,+,hCAGE,CL:0002615,adipocyte of omentum tissue,primary_cell,NaN,fantom,NaN,NaN,49.05179214477539,OutputType.CAGE,NaN,NaN,NaN
131,hCAGE CL:0002616,+,hCAGE,CL:0002616,perirenal adipocyte cell,primary_cell,NaN,fantom,NaN,NaN,215.66867065429688,OutputType.CAGE,NaN,NaN,NaN
132,hCAGE CL:0002617,+,hCAGE,CL:0002617,adipocyte of breast,primary_cell,NaN,fantom,NaN,NaN,44.72285842895508,OutputType.CAGE,NaN,NaN,NaN
133,hCAGE CL:0002618,+,hCAGE,CL:0002618,endothelial cell of umbilical vein,primary_cell,NaN,fantom,NaN,NaN,32.87194061279297,OutputType.CAGE,NaN,NaN,NaN
134,hCAGE CL:0002620,+,hCAGE,CL:0002620,skin fibroblast,primary_cell,NaN,fantom,NaN,NaN,16.08747100830078,OutputType.CAGE,NaN,NaN,NaN
135,hCAGE CL:0002621,+,hCAGE,CL:0002621,gingival epithelial cell,primary_cell,NaN,fantom,NaN,NaN,49.712242126464844,OutputType.CAGE,NaN,NaN,NaN
